Region,Province,District,ContractID,Contractor,Road(KM),Bridge(M),Structure(M),Cost(USD),ContractSignDate,PlanStartDate,ActualStartDate,PlanCompletionDate,ActualCompletionDate,Status,LabourDay,PhysicalProgress,StatusID,ProjectID,ContractTypeID,Project,ContractorID,DistrictID,ProvinceID,SurfaceOption
East,Kunar,Barkunar,RRD/WB/ARAP/EAST/KUN/014/R/C1/001,Community,1.25,,54.2,53099.6,31-May-15,1-Dec-15,2-Jan-16,29-Mar-16,31-May-16,Completed,3796,100,4,22,2,ARAP-MRRD-WB,2,113,12,Gravelling
East,Kunar,Barkunar,RRD/WB/ARAP/EAST/KUN/014/R/C1/002,Community,1.25,,64.2,53789.6,31-May-15,1-Dec-15,2-Jan-16,29-Mar-16,31-May-16,Completed,3458,100,4,22,2,ARAP-MRRD-WB,2,113,12,Gravelling
East,Kunar,Narang,RRD/WB/ARAP/EAST/KUN/015/R/C2/001,"Muqadas Kawsar Construction, Road Building and Production of Construction Material Company",12,,748,833743.94,17-Aug-14,16-Aug-14,15-Aug-14,12-Jun-15,30-Mar-16,Completed,10185,100,4,22,2,ARAP-MRRD-WB,1475,124,12,Gravelling
East,Laghman,Mihtarlam,RRD/WB/ARAP/EAST/LMN/016/R/C2/001,Barich Construction Company,2.22,,64.8,69580.03,20-Nov-12,7-Nov-12,19-Nov-12,16-Apr-13,16-Apr-13,Completed,3209,100,4,22,2,ARAP-MRRD-WB,782,108,11,Gravelling
East,Laghman,Alingar,RRD/WB/ARAP/EAST/LMN/017/R/C2/001,Sangar Neyazi Construction Company,8.25,,241.6,356513.82,15-Nov-14,10-Nov-14,10-Nov-14,13-Jun-15,11-Sep-15,Completed,5903,100,4,22,2,ARAP-MRRD-WB,1490,110,11,Gravelling
East,Laghman,Dawlat Shah,RRD/WB/ARAP/EAST/LMN/018/R/C2/001,Afghan Wardak and Mega City Construction Companies,16.6,12,460.8,960153.96,18-Feb-14,5-Feb-14,16-Feb-14,12-Mar-15,30-Dec-16,Completed,12936,100,4,22,2,ARAP-MRRD-WB,1440,111,11,Gravel & RCC Bridge
East,Laghman,Qarghayi,RRD/WB/ARAP/EAST/LMN/023/R/C2/001,Sultan Bashir Construction Company,9.18,,1368.2,409075.26,2-Sep-14,18-Aug-14,20-Aug-14,4-Jun-15,4-Jun-15,Completed,6426,100,4,22,2,ARAP-MRRD-WB,1484,109,11,Gravelling
East,Nangarhar,Haska Mina (Dih Bala),RRD/WB/ARAP/EAST/NGR/013/R/C2/001,Buildtech Engineering and Construction Company,6.54,,133.8,237827.99,29-Dec-12,9-Dec-12,1-Feb-13,7-Jun-13,7-Jun-13,Completed,4313,100,4,22,2,ARAP-MRRD-WB,1407,470,10,Gravelling
East,Nangarhar,Khogyani,RRD/WB/ARAP/EAST/NGR/014/R/C2/001,Buildtech Engineering and Construction Company,4.45,,163,241597.76,27-Jan-13,2-Feb-13,2-Feb-13,28-Jul-13,2-Aug-13,Completed,3528,100,4,22,2,ARAP-MRRD-WB,1407,90,10,Gravelling
East,Nangarhar,Bati Kot,RRD/WB/ARAP/EAST/NGR/015/R/C1/001,Community,3,,2,51376.14,21-Sep-13,21-Sep-13,1-Jan-14,3-Jan-14,1-May-14,Completed,2207,100,4,22,2,ARAP-MRRD-WB,2,102,10,Gravelling
East,Nangarhar,Bati Kot,RRD/WB/ARAP/EAST/NGR/015/R/C1/002,Community,3,,36,52382.58,21-Sep-13,21-Sep-13,1-Jan-14,3-Jan-14,1-May-14,Completed,2177,100,4,22,2,ARAP-MRRD-WB,2,102,10,Gravelling
East,Nangarhar,Bati Kot,RRD/WB/ARAP/EAST/NGR/015/R/C1/003,Community,2.7,,37,51077,21-Sep-13,21-Sep-13,1-Jan-14,3-Jan-14,1-May-14,Completed,2937,100,4,22,2,ARAP-MRRD-WB,2,102,10,Gravelling
East,Nangarhar,Bati Kot,RRD/WB/ARAP/EAST/NGR/015/R/C1/004,Community,,,111,52419.82,21-Sep-13,21-Sep-13,1-Jan-14,3-Jan-14,1-May-14,Completed,3447,100,4,22,2,ARAP-MRRD-WB,2,102,10,Gravelling
East,Nangarhar,Bati Kot,RRD/WB/ARAP/EAST/NGR/015/R/C1/005,Community,1.6,,201,41485.42,21-Sep-13,21-Sep-13,1-Jan-14,3-Jan-14,1-May-14,Completed,2496,100,4,22,2,ARAP-MRRD-WB,2,102,10,Gravelling
East,Nangarhar,Goshta,RRD/WB/ARAP/EAST/NGR/016/R/C2/001,Aman Afghan Construction and Production of Construction Materials Company,9.35,,374.6,433611.43,25-Jan-15,13-Jan-15,13-Jan-15,14-Aug-15,30-Mar-16,Completed,8164,100,4,22,2,ARAP-MRRD-WB,605,101,10,Gravelling
East,Nangarhar,Muhmand Dara,RRD/WB/ARAP/EAST/NGR/031/R/C1/001,Community,1.3,,23.4,45259.36,24-Apr-17,1-Jul-17,1-Aug-17,12-Oct-17,31-Jan-18,Completed,2615,100,4,29,2,ARAP-PARENT-MRRD-WB,2,99,10,Gravelling
East,Nangarhar,Muhmand Dara,RRD/WB/ARAP/EAST/NGR/031/R/C1/002,Community,1.3,,21.1,54766.11,24-Apr-17,1-Jul-17,1-Aug-17,12-Oct-17,31-Jan-18,Completed,2779,100,4,29,2,ARAP-PARENT-MRRD-WB,2,99,10,Gravelling
East,Nangarhar,Muhmand Dara,RRD/WB/ARAP/EAST/NGR/031/R/C1/003,Community,1.3,,113.2,57437.42,24-Apr-17,1-Jul-17,1-Aug-17,12-Oct-17,31-Jan-18,Completed,2652,100,4,29,2,ARAP-PARENT-MRRD-WB,2,99,10,Gravelling
East,Nangarhar,Muhmand Dara,RRD/WB/ARAP/EAST/NGR/031/R/C1/004,Community,1.3,,42.4,57379,24-Apr-17,1-Jul-17,1-Aug-17,29-Oct-17,31-Jan-18,Completed,2783,100,4,29,2,ARAP-PARENT-MRRD-WB,2,99,10,Gravelling
East,Nangarhar,Muhmand Dara,RRD/WB/ARAP/EAST/NGR/031/R/C1/005,Community,1.3,,67,57612.63,24-Apr-17,1-Jul-17,1-Aug-17,12-Oct-17,31-Jan-18,Completed,2599,100,4,29,2,ARAP-PARENT-MRRD-WB,2,99,10,Gravelling
East,Nangarhar,Muhmand Dara,RRD/WB/ARAP/EAST/NGR/031/R/C1/006,Community,1.3,,39.4,58736.44,24-Apr-17,1-Jul-17,1-Aug-17,12-Oct-17,24-Jan-18,Completed,2780,100,4,29,2,ARAP-PARENT-MRRD-WB,2,99,10,Gravelling
East,Nangarhar,Muhmand Dara,RRD/WB/ARAP/EAST/NGR/031/R/C1/007,Community,1.3,,7.2,57610.18,24-Apr-17,1-Jul-17,2-Aug-17,12-Oct-17,31-Jan-18,Completed,2856,100,4,29,2,ARAP-PARENT-MRRD-WB,2,99,10,Gravelling
East,Nangarhar,Muhmand Dara,RRD/WB/ARAP/EAST/NGR/031/R/C1/008,Community,1.3,,4.2,57506.75,24-Apr-17,1-Jul-17,1-Aug-17,12-Oct-17,31-Jan-18,Completed,2602,100,4,29,2,ARAP-PARENT-MRRD-WB,2,99,10,Gravelling
East,Nangarhar,Muhmand Dara,RRD/WB/ARAP/EAST/NGR/031/R/C1/009,Community,1.3,,232,57892.33,2-May-17,1-Jul-17,1-Aug-17,12-Oct-17,30-Mar-18,Completed,2546,100,4,29,2,ARAP-PARENT-MRRD-WB,2,99,10,Gravelling
East,Nangarhar,Muhmand Dara,RRD/WB/ARAP/EAST/NGR/031/R/C1/010,Community,0.6,,70,48795.92,2-May-17,28-Jul-17,1-Aug-17,12-Oct-17,31-Jan-18,Completed,1115,100,4,29,2,ARAP-PARENT-MRRD-WB,2,99,10,Gravelling
East,Nuristan,Du Ab,RRD/WB/ARAP/EAST/NRN/014/R/C1/001,Community,1.2,,,53839.79,17-Feb-15,1-May-15,1-Nov-15,28-Aug-15,31-Oct-16,Completed,6218,100,4,22,2,ARAP-MRRD-WB,2,136,13,Gravelling
East,Nuristan,Du Ab,RRD/WB/ARAP/EAST/NRN/014/R/C1/002,Community,1.2,,,59974.2,17-Feb-15,1-May-15,1-Nov-15,28-Aug-15,31-Oct-16,Completed,4718,100,4,22,2,ARAP-MRRD-WB,2,136,13,Gravelling
East,Nuristan,Du Ab,RRD/WB/ARAP/EAST/NRN/014/R/C1/003,Community,1.2,,,58197.8,17-Feb-15,1-May-15,1-May-15,28-Aug-15,31-Oct-16,Completed,5578,100,4,22,2,ARAP-MRRD-WB,2,136,13,Gravelling
East,Nuristan,Du Ab,RRD/WB/ARAP/EAST/NRN/014/R/C1/004,Community,1.2,,,53930.04,17-Feb-15,1-May-15,1-Nov-15,28-Aug-15,16-Oct-16,Completed,5998,100,4,22,2,ARAP-MRRD-WB,2,136,13,Gravelling
East,Nuristan,Du Ab,RRD/WB/ARAP/EAST/NRN/014/R/C1/005,Community,1.2,,,53986.66,17-Feb-15,1-May-15,1-Nov-15,28-Aug-15,31-Oct-16,Completed,5983,100,4,22,2,ARAP-MRRD-WB,2,136,13,Gravelling
East,Nuristan,Du Ab,RRD/WB/ARAP/EAST/NRN/014/R/C1/006,Community,1.2,,,53916.19,17-Feb-15,1-May-15,1-Nov-15,28-Aug-15,31-Oct-16,Completed,6365,100,4,22,2,ARAP-MRRD-WB,2,136,13,Gravelling
East,Nuristan,Du Ab,RRD/WB/ARAP/EAST/NRN/014/R/C1/007,Community,1.3,,,52230.51,17-Feb-15,1-May-15,1-Nov-15,28-Aug-15,31-Oct-16,Completed,5097,100,4,22,2,ARAP-MRRD-WB,2,136,13,Gravelling
East,Nuristan,Waygal,RRD/WB/ARAP/EAST/NRN/015/R/C1/001,Community,1.1,,,59277.89,17-Feb-15,1-May-15,1-Nov-15,28-Aug-15,30-Apr-17,Completed,4850,100,4,22,2,ARAP-MRRD-WB,2,132,13,Gravelling
East,Nuristan,Waygal,RRD/WB/ARAP/EAST/NRN/015/R/C1/002,Community,1.5,,,58442.05,17-Feb-15,1-May-15,1-Nov-15,28-Aug-15,30-Apr-17,Completed,6138,100,4,22,2,ARAP-MRRD-WB,2,132,13,Gravelling
East,Nuristan,Waygal,RRD/WB/ARAP/EAST/NRN/015/R/C1/003,Community,1.3,,,58499.06,17-Feb-15,1-May-15,1-Nov-15,28-Aug-15,30-Apr-17,Completed,5739,100,4,22,2,ARAP-MRRD-WB,2,132,13,Gravelling
East,Nuristan,Waygal,RRD/WB/ARAP/EAST/NRN/015/R/C1/004,Community,1.3,,,59586.64,17-Feb-15,1-May-15,1-Nov-15,28-Aug-15,30-Apr-17,Completed,5635,100,4,22,2,ARAP-MRRD-WB,2,132,13,Gravelling
East,Nuristan,Waygal,RRD/WB/ARAP/EAST/NRN/015/R/C1/005,Community,1.3,,,58281.93,17-Feb-15,1-May-15,1-Nov-15,28-Aug-15,30-Apr-17,Completed,5533,100,4,22,2,ARAP-MRRD-WB,2,132,13,Gravelling
East,Nuristan,Waygal,RRD/WB/ARAP/EAST/NRN/015/R/C1/006,Community,1.3,,,58170.24,17-Feb-15,1-May-15,1-Nov-15,28-Aug-15,30-Apr-17,Completed,5785,100,4,22,2,ARAP-MRRD-WB,2,132,13,Gravelling
East,Nuristan,Waygal,RRD/WB/ARAP/EAST/NRN/015/R/C1/007,Community,1.3,,,58128.85,17-Feb-15,1-May-15,1-Nov-15,28-Aug-15,30-Apr-17,Completed,5844,100,4,22,2,ARAP-MRRD-WB,2,132,13,Gravelling
East,Nuristan,Waygal,RRD/WB/ARAP/EAST/NRN/015/R/C1/008,Community,1.4,,,58046.28,17-Feb-15,1-May-15,1-Nov-15,28-Aug-15,30-Apr-17,Completed,6271,100,4,22,2,ARAP-MRRD-WB,2,132,13,Gravelling
East,Nuristan,Waygal,RRD/WB/ARAP/EAST/NRN/016/R/C1/001,Community,1.35,,137.2,58215.73,3-Aug-14,15-Oct-14,5-Nov-14,27-May-15,15-Jul-15,Completed,3091,100,4,22,2,ARAP-MRRD-WB,2,132,13,Gravelling
East,Nuristan,Waygal,RRD/WB/ARAP/EAST/NRN/016/R/C1/002,Community,1.35,,48.8,58236.48,3-Aug-14,15-Oct-14,5-Nov-14,27-May-15,15-Jul-15,Completed,3199,100,4,22,2,ARAP-MRRD-WB,2,132,13,Gravelling
East,Nuristan,Waygal,RRD/WB/ARAP/EAST/NRN/016/R/C1/003,Community,1.35,,52.6,59099.78,3-Aug-14,15-Oct-14,5-Nov-14,27-May-15,15-Jul-15,Completed,3136,100,4,22,2,ARAP-MRRD-WB,2,132,13,Gravelling
East,Nuristan,Waygal,RRD/WB/ARAP/EAST/NRN/016/R/C1/004,Community,1.35,,1.2,56959.59,3-Aug-14,10-Nov-14,5-Nov-14,27-May-15,31-Oct-15,Completed,4090,100,4,22,2,ARAP-MRRD-WB,2,132,13,Gravelling
East,Nuristan,Waygal,RRD/WB/ARAP/EAST/NRN/016/R/C1/005,Community,1.35,,24.4,50200.86,3-Aug-14,10-Nov-14,5-Nov-14,27-May-15,31-Oct-15,Completed,4182,100,4,22,2,ARAP-MRRD-WB,2,132,13,Gravelling
East,Nuristan,Waygal,RRD/WB/ARAP/EAST/NRN/016/R/C1/006,Community,1.35,,1.8,54502.47,3-Aug-14,10-Nov-14,23-Nov-14,27-May-15,31-Oct-15,Completed,4148,100,4,22,2,ARAP-MRRD-WB,2,132,13,Gravelling
East,Nuristan,Waygal,RRD/WB/ARAP/EAST/NRN/016/R/C1/007,Community,1.35,,3,57718.05,3-Aug-14,15-Oct-14,23-Nov-14,27-May-15,31-Oct-15,Completed,3500,100,4,22,2,ARAP-MRRD-WB,2,132,13,Gravelling
East,Nuristan,Waygal,RRD/WB/ARAP/EAST/NRN/016/R/C1/008,Community,1.35,,31.2,58224.81,3-Aug-14,15-Oct-14,5-Nov-14,27-May-15,31-Oct-15,Completed,4020,100,4,22,2,ARAP-MRRD-WB,2,132,13,Gravelling
East,Nuristan,Waygal,RRD/WB/ARAP/EAST/NRN/016/R/C1/009,Community,1.35,,163,58175.32,3-Aug-14,15-Oct-14,5-Nov-14,27-May-15,31-Oct-15,Completed,3698,100,4,22,2,ARAP-MRRD-WB,2,132,13,Gravelling
East,Nuristan,Waygal,RRD/WB/ARAP/EAST/NRN/016/R/C1/010,Community,1.35,,3.6,52483.15,3-Aug-14,15-Oct-14,5-Nov-14,27-May-15,31-Oct-15,Completed,3879,100,4,22,2,ARAP-MRRD-WB,2,132,13,Gravelling
East,Nuristan,Waygal,RRD/WB/ARAP/EAST/NRN/016/R/C1/011,Community,1.5,,1.8,58174.35,3-Aug-14,15-Oct-14,5-Nov-14,27-May-15,31-Oct-15,Completed,4152,100,4,22,2,ARAP-MRRD-WB,2,132,13,Gravelling
East,Nuristan,Waygal,RRD/WB/ARAP/EAST/NRN/017/R/C1/001,Community,1.35,,116.2,50991.71,12-May-13,20-Jul-13,1-Oct-13,19-Nov-13,1-May-14,Completed,3306,100,4,22,2,ARAP-MRRD-WB,2,132,13,Gravelling
East,Nuristan,Waygal,RRD/WB/ARAP/EAST/NRN/017/R/C1/002,Community,1.35,,56.2,50954.67,12-May-13,20-Jul-13,1-Oct-13,19-Nov-13,1-May-14,Completed,3424,100,4,22,2,ARAP-MRRD-WB,2,132,13,Gravelling
East,Nuristan,Waygal,RRD/WB/ARAP/EAST/NRN/017/R/C1/003,Community,1.3,,79,51287.64,12-May-13,12-Jul-13,1-Oct-13,19-Nov-13,1-May-14,Completed,3594,100,4,22,2,ARAP-MRRD-WB,2,132,13,Gravelling
East,Nuristan,Nurgaram,RRD/WB/ARAP/EAST/NRN/018/R/C1/001,Community,1.1,,5.1,47409.71,27-Aug-14,27-Aug-14,10-Nov-14,22-Nov-14,31-Oct-15,Completed,4070,100,4,22,2,ARAP-MRRD-WB,2,137,13,Gravelling
East,Nuristan,Nurgaram,RRD/WB/ARAP/EAST/NRN/018/R/C1/002,Community,1.1,,2.7,47518.89,27-Aug-14,27-Aug-14,10-Nov-14,22-Nov-14,31-Oct-15,Completed,4046,100,4,22,2,ARAP-MRRD-WB,2,137,13,Gravelling
East,Nuristan,Nurgaram,RRD/WB/ARAP/EAST/NRN/018/R/C1/003,Community,1.1,,51.2,47694.99,27-Aug-14,27-Aug-14,10-Nov-14,22-Nov-14,31-Oct-15,Completed,3581,100,4,22,2,ARAP-MRRD-WB,2,137,13,Gravelling
East,Nuristan,Nurgaram,RRD/WB/ARAP/EAST/NRN/018/R/C1/004,Community,1.2,,46.2,51737.98,27-Aug-14,22-Nov-14,10-Nov-14,27-Aug-14,31-Oct-15,Completed,3749,100,4,22,2,ARAP-MRRD-WB,2,137,13,Gravelling
East,Nuristan,Wama,RRD/WB/ARAP/EAST/NRN/038/R/C1/001,Community,1.35,,6,56342.77,7-Sep-14,1-Nov-14,1-Dec-14,13-Jun-15,13-Jun-15,Completed,3370,100,4,22,2,ARAP-MRRD-WB,2,135,13,Gravelling
East,Nuristan,Wama,RRD/WB/ARAP/EAST/NRN/038/R/C1/002,Community,1.35,,52.4,57148.68,7-Sep-14,27-Nov-14,1-Dec-14,13-Jun-15,13-Jun-15,Completed,3565,100,4,22,2,ARAP-MRRD-WB,2,135,13,Gravelling
East,Nuristan,Wama,RRD/WB/ARAP/EAST/NRN/038/R/C1/003,Community,1.35,,2.4,56396.71,7-Sep-14,27-Nov-14,1-Dec-14,13-Jun-15,13-Jun-15,Completed,3650,100,4,22,2,ARAP-MRRD-WB,2,135,13,Gravelling
East,Nuristan,Wama,RRD/WB/ARAP/EAST/NRN/038/R/C1/004,Community,1.45,,53.2,57639.73,7-Sep-14,1-Nov-14,1-Dec-14,13-Jun-15,13-Jun-15,Completed,3305,100,4,22,2,ARAP-MRRD-WB,2,135,13,Gravelling
East,Nuristan,Wama,RRD/WB/ARAP/EAST/NRN/040/R/C1/001,Community,1,,318.2,56312.7,7-Sep-14,1-Nov-14,25-Nov-14,13-Jun-15,13-Jun-15,Completed,2669,100,4,22,2,ARAP-MRRD-WB,2,135,13,Gravelling
East,Nuristan,Wama,RRD/WB/ARAP/EAST/NRN/040/R/C1/002,Community,1.6,,21.2,56110.74,7-Sep-14,1-Nov-14,25-Nov-14,13-Jun-15,13-Jun-15,Completed,2858,100,4,22,2,ARAP-MRRD-WB,2,135,13,Gravelling
East,Nuristan,Wama,RRD/WB/ARAP/EAST/NRN/040/R/C1/003,Community,1.3,,23.6,57435.9,7-Sep-14,1-Nov-14,25-Nov-14,13-Jun-15,13-Jun-15,Completed,3085,100,4,22,2,ARAP-MRRD-WB,2,135,13,Gravelling
East,Nuristan,Wama,RRD/WB/ARAP/EAST/NRN/040/R/C1/004,Community,1.3,,33,55585.49,7-Sep-14,27-Nov-14,25-Nov-14,13-Jun-15,13-Jun-15,Completed,2993,100,4,22,2,ARAP-MRRD-WB,2,135,13,Gravelling
East,Nuristan,Wama,RRD/WB/ARAP/EAST/NRN/040/R/C1/005,Community,1.3,,51,55784.35,7-Sep-14,27-Nov-14,25-Nov-14,13-Jun-15,13-Jun-15,Completed,3183,100,4,22,2,ARAP-MRRD-WB,2,135,13,Gravelling
Kabul,Kapisa,Hisa-I-Duwumi Kohistan,RRD/WB/ARAP/KBL/KAP/015/R/C2/001,Hozaifa Brothers Engineering & Construction Co (Hobrec),4.47,,405.4,625244.61,20-Jan-15,14-Jan-15,10-Feb-15,16-Nov-15,30-Dec-15,Completed,5546,100,4,22,6,ARAP-MRRD-WB,1520,49,5,Hot Mix Asphalt
Kabul,Kapisa,Mahmud Raqi,RRD/WB/ARAP/KBL/KAP/017/R/C1/001,Community,1.05,,12,32744.98,4-Aug-13,25-Sep-13,6-Oct-13,3-Jan-14,3-Jan-14,Completed,770,100,4,22,2,ARAP-MRRD-WB,2,43,5,Gravelling
Kabul,Kapisa,Mahmud Raqi,RRD/WB/ARAP/KBL/KAP/017/R/C1/002,Community,0.7,,9.2,36067.21,7-Aug-13,25-Sep-13,6-Oct-13,3-Jan-14,3-Jan-14,Completed,648,100,4,22,2,ARAP-MRRD-WB,2,43,5,Gravelling
Kabul,Kapisa,Mahmud Raqi,RRD/WB/ARAP/KBL/KAP/017/R/C1/003,Community,1,,15.5,43605.75,4-Aug-13,18-Aug-13,6-Oct-13,19-Nov-13,3-Jan-14,Completed,743,100,4,22,2,ARAP-MRRD-WB,2,43,5,Gravelling
Kabul,Kapisa,Hisa-i-Duwumi Kohistan,RRD/WB/ARAP/KBL/KAP/021/R/C2/001,Ghulam Nabi Yaqoobi Construction and Road Building Company,2.9,,301,134110.78,31-Jul-13,13-Jul-13,13-Aug-13,20-Dec-13,20-Dec-13,Completed,1753,100,4,22,2,ARAP-MRRD-WB,1306,49,5,Gravelling
Kabul,Kapisa,Koh Band,RRD/WB/ARAP/KBL/KAP/022/R/C2/001,Bakhtar Sahel Mahmood Construction Company,4.1,11,39.2,304324.02,29-Oct-13,14-Oct-13,1-Nov-13,10-Aug-14,30-Dec-14,Completed,3779,100,4,22,2,ARAP-MRRD-WB,1464,45,5,Gravel & RCC Bridge
Kabul,Kapisa,Nijrab,RRD/WB/ARAP/KBL/KAP/023/B/C2/001,Consolidated Builders Company,,100,,693016.21,2-Jul-15,4-Jul-15,11-Jul-15,10-Oct-16,10-Dec-16,Completed,4218,100,4,22,6,ARAP-MRRD-WB,1467,46,5,Bridge
Kabul,Kapisa,Mahmud Raqi,RRD/WB/ARAP/KBL/KAP/024/R/C1/001,Community,2.1,,8.1,48206.54,16-Dec-13,1-Apr-14,1-Apr-14,2-Jul-14,2-Jul-14,Completed,470,100,4,22,2,ARAP-MRRD-WB,2,43,5,Gravelling
Kabul,Kapisa,Mahmud Raqi,RRD/WB/ARAP/KBL/KAP/024/R/C1/002,Community,2.2,,52.25,55836.94,30-Nov-13,1-Apr-14,1-Apr-14,2-Jul-14,2-Jul-14,Completed,460,100,4,22,2,ARAP-MRRD-WB,2,43,5,Gravelling
Kabul,Kapisa,Mahmud Raqi,RRD/WB/ARAP/KBL/KAP/024/R/C1/003,Community,1.45,,1.8,24861.07,30-Nov-13,1-Apr-14,1-Apr-14,2-Jul-14,2-Jul-14,Completed,550,100,4,22,2,ARAP-MRRD-WB,2,43,5,Gravelling
Kabul,Kapisa,Hisa-I-Awali Kohistan ,RRD/WB/ARAP/KBL/KAP/027/R/C1/001,Community,0.4,,,57643.49,15-Feb-15,20-Nov-15,23-Feb-16,20-Nov-15,16-Aug-16,Completed,1898,100,4,22,2,ARAP-MRRD-WB,2,44,5,UTRCP
Kabul,Kapisa,Hisa-I-Awali Kohistan ,RRD/WB/ARAP/KBL/KAP/027/R/C1/002,Community,0.4,,,46123.12,4-Mar-15,20-Nov-15,23-Feb-16,20-Nov-15,16-Aug-16,Completed,1762,100,4,22,2,ARAP-MRRD-WB,2,44,5,UTRCP
Kabul,Kapisa,Hisa-I-Awali Kohistan ,RRD/WB/ARAP/KBL/KAP/027/R/C1/003,Community,0.6,,,55403.04,4-Mar-15,20-Nov-15,23-Feb-16,20-Nov-15,16-Aug-16,Completed,1834,100,4,22,2,ARAP-MRRD-WB,2,44,5,UTRCP
Kabul,Kapisa,Hisa-I-Awali Kohistan ,RRD/WB/ARAP/KBL/KAP/027/R/C1/004,Community,0.15,,,47695.42,4-Mar-15,20-Nov-15,23-Feb-16,20-Nov-15,16-Aug-16,Completed,2256,100,4,22,2,ARAP-MRRD-WB,2,44,5,UTRCP
Kabul,Kapisa,Mahmudi Raqi,RRD/WB/ARAP/KBL/KAP/028/R/C2/001,Jamy Arya Construction Company,1.72,,169.6,154875.02,12-Oct-15,3-Oct-15,1-Nov-15,31-Jan-16,1-Jun-16,Completed,3080,100,4,22,6,ARAP-MRRD-WB,1539,43,5,Concrate RCC
Kabul,Kapisa,Hisa-I-Awali Kohistan ,RRD/WB/ARAP/KBL/KAP/029/R/C1/001,Community,0.57,,0.6,59098.76,4-Nov-14,16-Mar-15,16-Mar-15,30-Apr-15,29-Nov-15,Completed,1770,100,4,22,2,ARAP-MRRD-WB,2,44,5,UTRCP
Kabul,Kapisa,Hisa-I-Awali Kohistan ,RRD/WB/ARAP/KBL/KAP/029/R/C1/002,Community,0.6,,,58365.45,4-Nov-14,16-Mar-15,16-Mar-15,30-Apr-15,29-Nov-15,Completed,1400,100,4,22,2,ARAP-MRRD-WB,2,44,5,UTRCP
Kabul,Kapisa,Hisa-I-Awali Kohistan ,RRD/WB/ARAP/KBL/KAP/029/R/C1/003,Community,0.5,,1.8,55454.16,4-Nov-14,16-Apr-15,16-Mar-15,30-May-15,29-Dec-15,Completed,1640,100,4,22,2,ARAP-MRRD-WB,2,44,5,UTRCP
Kabul,Kapisa,Hisa-I-Awali Kohistan ,RRD/WB/ARAP/KBL/KAP/029/R/C1/004,Community,0.5,,65,59111.31,4-Nov-14,16-Apr-15,16-Mar-15,30-May-15,29-Dec-15,Completed,1820,100,4,22,2,ARAP-MRRD-WB,2,44,5,UTRCP
Kabul,Kapisa,Hisa-I-Awali Kohistan ,RRD/WB/ARAP/KBL/KAP/029/R/C1/005,Community,0.32,,120,54196.42,4-Nov-14,16-Apr-15,16-Mar-15,30-May-15,29-Dec-15,Completed,1612,100,4,22,2,ARAP-MRRD-WB,2,44,5,UTRCP
Kabul,Kapisa,Hisa-I-Awali Kohistan ,RRD/WB/ARAP/KBL/KAP/034/R/C2/001,Naween Hakim Zada Construction and Road Builder Company,5.43,,4880,726345.54,16-Jul-17,19-Jul-17,6-Sep-17,20-Feb-18,11-May-19,Completed (Under DLP),7527,100,13,28,6,ARAP-ADD-MRRD-WB,25555,44,5,Concrate RCC
Kabul,Kabul,Mir Bacha Kot,RRD/WB/ARAP/KBL/KBL/045/R/C2/001,"Karim Sharifi Construction, Road Building and Production of Construction Material Company",3.1,20,781.5,594222.68,15-Jul-15,6-Jul-15,11-Jul-15,30-Mar-16,20-Jul-16,Completed,7898,100,4,22,2,ARAP-MRRD-WB,1521,29,4,Concrete & RCC Grider Bridge
Kabul,Kabul,Surobi,RRD/WB/ARAP/KBL/KBL/046/R/C2/001,Baz Aryoubi Construction,23.2,,378.4,693890.98,9-Jul-13,21-Jul-13,21-Jul-13,3-Dec-14,25-Mar-14,Completed,9432,100,4,22,2,ARAP-MRRD-WB,1456,38,4,Gravelling
Kabul,Kabul,Qarabagh,RRD/WB/ARAP/KBL/KBL/047/R/C2/001,Manaf Naseri Construction Road Building & Production of construction Material Company,7.76,,1611.3,1324540.38,30-Sep-14,22-Sep-14,25-Oct-14,27-Oct-15,30-Jun-16,Completed,10482,100.0099999,4,22,6,ARAP-MRRD-WB,1468,31,4,Hot Mix Asphalt
Kabul,Kabul,Kabul,RRD/WB/ARAP/KBL/KBL/049/R/C1/001,Community,1.07,,4.8,35848.42,17-Sep-13,1-Nov-13,1-Nov-13,15-Apr-14,10-Jun-14,Completed,1403,100,4,22,2,ARAP-MRRD-WB,2,27,4,Gravelling
Kabul,Kabul,Kabul,RRD/WB/ARAP/KBL/KBL/049/R/C1/002,Community,0.97,,5.4,34391.29,17-Sep-13,1-Nov-13,1-Nov-13,15-Apr-14,10-Jun-14,Completed,1370,100,4,22,2,ARAP-MRRD-WB,2,27,4,Gravelling
Kabul,Kabul,Kabul,RRD/WB/ARAP/KBL/KBL/049/R/C1/003,Community,1.2,,7.2,42858.1,28-Sep-13,1-Nov-13,1-Nov-13,15-Apr-14,10-Jun-14,Completed,923,100,4,22,2,ARAP-MRRD-WB,2,27,4,Gravelling
Kabul,Kabul,Paghman,RRD/WB/ARAP/KBL/KBL/050/R/C1/001,Community,1,,8.2,55941.96,4-Nov-14,15-Mar-15,16-Mar-15,25-May-15,10-Nov-15,Completed,811,100,4,22,2,ARAP-MRRD-WB,2,34,4,Gravelling
